Table 13,,,,,,,,,,,,,
Hate Crime Incidents,,,,,,,,,,,,,
"per Bias Motivation and Quarter
",,,,,,,,,,,,,
"by State, Federal, and Agency, 2021",,,,,,,,,,,,,
State,Agency type,Agency name,Number of incidents per bias motivation,,,,,,Number of incidents per quarter,,,,Population1
,,,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",
,,Raytown,0,0,1,0,0,0,1,0,0,0,"28,737"
,,Richmond2,2,2,3,0,0,0,0,1,3,0,"5,585"
,,Sedalia,2,0,0,0,0,0,0,0,2,0,"21,702"
,,Sikeston,3,0,0,0,0,0,0,2,1,0,"15,931"
,,Springfield2,0,0,2,0,0,0,0,0,0,1,"168,988"
,,St. Charles,1,0,0,0,0,0,0,0,0,1,"72,323"
,,St. Clair,0,0,1,0,0,0,0,0,1,0,"4,686"
,,St. James,1,0,0,0,0,0,0,0,1,0,"3,986"
,,St. Louis2,10,0,1,0,1,1,0,2,5,2,"295,536"
,,Strafford,1,0,0,0,0,0,0,1,0,0,"2,518"
,,St. Robert,1,0,1,0,0,0,0,2,0,0,"6,558"
,,Summersville,1,0,0,0,0,0,0,1,0,0,486
,,Sunset Hills,1,0,0,0,0,0,0,0,1,0,"8,447"
,,Tarkio,0,0,1,0,0,0,0,0,1,0,"1,405"
,,Town and Country,1,0,0,0,0,0,1,0,0,0,"11,173"
,,Trenton,0,1,0,0,0,0,0,1,0,0,"5,584"
,,Troy,0,0,1,0,0,0,0,,1,0,"13,647"
,,Versailles,1,0,1,0,0,0,0,0,1,1,"2,479"
,,Warrensburg2,1,0,2,0,0,0,0,0,0,2,"20,707"
,,Webb City,1,1,0,1,0,0,0,0,3,0,"12,462"
,,Willard,0,0,0,1,0,0,0,0,1,0,"5,781"
,Universities and Colleges,,2,0,0,0,0,0,,,,,
,,Missouri University of Science and Technology,1,0,0,0,0,0,0,0,1,0,"8,618"
,,"University of Missouri, Kansas City",1,0,0,0,0,0,1,0,0,0,"18,894"
,Metropolitan Counties,,14,7,1,0,0,2,,,,,
,,Bollinger,0,0,1,0,0,0,1,0,0,0,
,,Cape Girardeau,0,1,0,0,0,0,0,1,0,0,
,,Dallas,0,1,0,0,0,0,0,0,1,,
,,Franklin,1,1,0,0,0,0,1,1,0,0,
,,Greene,3,0,0,0,0,0,2,1,0,0,
,,Jackson,1,1,0,0,0,0,0,1,1,0,
,,Lincoln2,2,0,0,0,0,0,0,0,1,0,
,,Platte,1,0,0,0,0,2,0,2,1,0,
,,Polk,1,0,0,0,0,0,1,0,0,0,
,,St. Charles County Police Department2,3,0,0,0,0,0,0,1,0,1,
,,St. Louis County Police Department,2,0,0,0,0,0,0,0,2,0,
,,Webster,0,3,0,0,0,0,2,0,0,1,
,Nonmetropolitan Counties,,7,3,5,0,1,0,,,,,
,,Barry,0,1,0,0,0,0,0,0,0,1,
,,Benton,2,0,0,0,0,0,0,2,0,0,
,,Harrison,1,0,0,0,0,0,1,0,,,
,,Hickory,1,0,1,0,0,0,0,1,1,0,
,,Linn,0,0,0,0,1,0,0,0,1,0,
,,Montgomery,0,1,0,0,0,0,0,1,0,0,
,,Ozark,0,0,1,0,0,0,0,0,1,0,
,,Ste. Genevieve,1,1,0,0,0,0,0,0,2,0,
,,St. Francois,1,0,0,0,0,0,0,1,,,
,,Taney,0,0,1,0,0,0,0,1,0,0,
,,Wayne2,1,0,2,0,0,0,0,0,0,2,
,State Police Agencies,,1,0,0,0,0,0,,,,,
,,Missouri State Highway Patrol,1,0,0,0,0,0,1,0,0,0,
,Other Agencies,,0,0,1,0,0,0,,,,,
,,Kansas City International Airport,0,0,1,0,0,0,0,0,0,1,
Montana,Total,,10,0,6,0,0,1,,,,,
,Cities,,9,0,3,0,0,0,,,,,
,,Billings,4,0,1,0,0,0,1,2,2,0,"110,274"
,,Bozeman,1,0,0,0,0,0,1,0,0,0,"52,586"
,,Great Falls,2,0,0,0,0,0,0,2,0,0,"58,265"
,,Helena,1,0,0,0,0,0,1,0,0,0,"34,262"
,,Kalispell,0,0,1,0,0,0,1,0,0,0,"25,926"
,,Whitefish,1,0,1,0,0,0,1,0,0,1,"8,972"
,Metropolitan Counties,,1,0,0,0,0,1,,,,,
,,Cascade,1,0,0,0,0,0,1,0,0,0,
,,Missoula,0,0,0,0,0,1,0,0,1,0,
,Nonmetropolitan Counties,,0,0,2,0,0,0,,,,,
,,Lewis and Clark,0,0,1,0,0,0,0,0,0,1,
,,Sheridan,0,0,1,0,0,0,0,1,0,0,
,Tribal Agencies,,0,0,1,0,0,0,,,,,
,,Crow Agency,0,0,1,0,0,0,0,1,0,,
Nebraska,Total,,32,4,7,2,0,2,,,,,
,Cities,,18,1,5,0,0,1,,,,,
,,Crete2,3,0,0,0,0,0,0,0,1,1,"6,864"
,,Falls City,1,0,0,0,0,0,0,0,0,1,"4,052"
,,Fremont,1,0,0,0,0,0,0,0,0,1,"26,210"
,,Grand Island,1,0,0,0,0,0,0,1,0,0,"51,226"
,,Lincoln2,8,0,5,0,0,0,1,3,5,3,"293,808"
,,Madison,1,0,0,0,0,0,0,1,0,0,"2,337"
,,Norfolk,0,0,0,0,0,1,0,1,0,0,"24,370"
,,North Platte,1,0,0,0,0,0,0,0,0,1,"23,057"
,,Ralston,1,0,0,0,0,0,0,0,0,1,"7,386"
,,Scottsbluff,1,0,0,0,0,0,0,1,0,0,"15,463"
,,Valley,0,1,0,0,0,0,0,1,0,0,"2,985"
,Universities and Colleges,,5,2,1,0,0,1,,,,,
,,"University of Nebraska, Lincoln2",5,2,1,0,0,1,0,2,3,3,"32,498"
,Metropolitan Counties,,2,0,1,0,0,0,,,,,
,,Douglas,1,0,1,0,0,0,0,2,0,0,
,,Hall,1,0,0,0,0,0,0,0,1,0,
,Nonmetropolitan Counties,,7,1,0,2,0,0,,,,,
,,Custer,2,0,0,0,0,0,0,1,0,1,
,,Dodge,0,1,0,2,0,0,2,0,1,0,
,,Fillmore,1,0,0,0,0,0,0,1,0,0,
,,Furnas,1,0,0,0,0,0,0,1,0,0,
,,Keith,2,0,0,0,0,0,2,0,0,0,
,,Thurston,1,0,0,0,0,0,1,0,0,0,
Nevada,Total,,174,19,30,1,2,6,,,,,
,Cities,,149,13,28,1,2,5,,,,,
,,Elko,1,0,0,0,0,0,0,0,1,0,"20,760"
,,Henderson,6,2,1,0,0,0,3,1,0,5,"337,375"
,,Las Vegas Metropolitan Police Department2,126,9,21,0,1,4,30,39,32,54,"1,685,021"
,,North Las Vegas,3,0,1,0,0,0,1,2,0,1,"264,877"
,,Reno,11,2,4,1,1,1,4,8,4,4,"262,919"
,,Sparks,2,0,1,0,0,0,0,2,0,1,"108,612"
,Universities and Colleges,,1,0,0,0,0,0,,,,,
,,"University of Nevada, Reno",1,0,0,0,0,0,0,0,1,0,"23,692"
,Metropolitan Counties,,8,1,0,0,0,0,,,,,
,,Storey,1,0,0,0,0,0,0,0,0,1,
,,Washoe2,7,1,0,0,0,0,2,1,1,3,
,Nonmetropolitan Counties,,7,5,1,0,0,1,,,,,
,,Douglas,2,0,0,0,0,1,0,0,0,3,
,,Elko,0,0,1,0,0,0,0,1,0,0,
,,Lander,1,0,0,0,0,0,1,0,0,0,
,,Nye2,4,5,0,0,0,0,2,2,0,1,
,State Police Agencies,,7,0,0,0,0,0,,,,,
,,Highway Patrol:,,,,,,,,,,,
,,Northwestern Division2,2,0,0,0,0,0,1,0,0,0,
,,Southern Division2,5,0,0,0,0,0,0,1,2,0,
,Other Agencies,,2,0,1,0,0,0,,,,,
,,City of Las Vegas Department of Publilc Safety,1,0,1,0,0,0,0,0,0,2,
,,Reno Tahoe Airport Authority,1,0,0,0,0,0,0,1,0,0,
New Hampshire,Total,,16,8,7,1,1,1,,,,,
,Cities,,15,7,7,1,1,1,,,,,
,,Bedford,0,0,1,0,0,0,0,0,0,1,"23,137"
,,Bow,1,0,0,0,0,0,1,0,0,0,"8,119"
,,Concord,1,0,0,0,0,0,0,1,0,0,"44,053"
,,Dover,1,1,1,1,0,0,0,2,2,,"33,112"
,,Exeter,3,0,1,0,0,0,0,4,0,0,"15,596"
,,Hampton,1,0,0,0,0,0,0,1,0,0,"16,206"
,,Hollis,0,1,0,0,0,0,1,0,0,0,"8,166"
,,Kingston,0,0,0,0,0,1,0,0,1,0,"6,549"
,,Laconia,2,0,0,0,0,0,0,0,1,1,"16,929"
,,Manchester,1,0,0,0,0,0,0,1,0,0,"112,844"
,,Merrimack,0,0,1,0,0,0,0,0,0,1,"27,656"
,,Nashua,0,1,0,0,0,0,0,1,0,0,"89,431"
,,Newmarket,2,1,0,0,0,0,0,0,1,2,"9,349"
,,Pelham,1,1,0,0,0,0,1,0,0,1,"14,453"
,,Pittsfield,0,0,0,0,1,0,0,1,0,0,"4,146"
,,Portsmouth,0,0,2,0,0,0,1,0,0,1,"21,913"
,,Rochester,1,1,0,0,0,0,0,2,0,,"32,327"
,,Rye,0,1,0,0,0,0,1,0,0,0,"5,566"
,,Seabrook,1,0,1,0,0,0,0,1,1,0,"8,974"
,Universities and Colleges,,1,1,0,0,0,0,,,,,
,,Plymouth State University,1,0,0,0,0,0,1,0,0,0,"5,475"
,,University of New Hampshire,0,1,0,0,0,0,0,1,0,0,"16,001"
New Jersey,Total,,148,40,23,0,0,15,,,,,
,Cities,,140,35,20,0,0,15,,,,,
,,Belleville,1,0,0,0,0,0,1,,,0,"38,053"
,,Bloomfield,1,0,0,0,0,0,0,0,0,1,"52,181"
,,Bloomingdale,2,1,0,0,0,2,0,0,4,1,"8,415"
,,Closter,2,0,0,0,0,0,0,0,0,2,"8,804"
,,Cranford Township,3,1,1,0,0,0,1,0,2,2,"25,189"
,,Denville Township2,5,1,0,0,0,0,,,,4,"17,019"
,,Dumont,1,0,0,0,0,0,0,1,0,0,"18,340"
,,East Brunswick Township,4,2,2,0,0,1,1,2,3,3,"50,438"
,,Eatontown2,1,4,0,0,0,0,1,0,2,1,"12,100"
,,Elizabeth,7,2,0,0,0,1,2,1,3,4,"134,131"
,,Englewood,0,0,0,0,0,1,1,0,0,0,"29,592"
,,Ewing Township2,3,1,0,0,0,0,0,1,2,0,"38,055"
,,Fort Lee,9,0,1,0,0,1,0,0,7,4,"40,285"
,,Franklin,1,0,0,0,0,0,0,1,0,0,"4,662"
,,Franklin Lakes,0,1,0,0,0,0,0,0,1,0,"11,744"
,,Gloucester Township,4,0,0,0,0,1,0,1,3,1,"66,365"
,,Hackensack,2,2,0,0,0,0,1,2,0,1,"45,932"
,,"Hamilton Township, Mercer County",11,0,0,0,0,0,1,1,8,1,"90,195"
,,Hanover Township,1,0,0,0,0,0,0,0,1,0,"14,814"
,,Hazlet Township,0,0,1,0,0,0,,,0,1,"19,575"
,,Hightstown,4,0,0,0,0,3,4,2,0,1,"5,473"
,,Hillsborough Township,3,2,4,0,0,1,3,2,2,3,"42,116"
,,Hillside Township,0,2,0,0,0,0,1,0,0,1,"22,799"
,,Jersey City,0,1,0,0,0,0,0,1,0,0,"275,213"
,,Lacey Township,1,2,0,0,0,0,0,0,0,3,"31,324"
,,Medford Township,8,0,0,0,0,0,,,,8,"23,417"
,,Middle Township,6,0,1,0,0,0,2,1,2,2,"18,041"
,,Montclair,9,0,4,0,0,3,3,7,4,2,"40,224"
,,Morristown2,0,2,1,0,0,0,0,0,0,2,"20,130"
,,Newark,0,1,0,0,0,1,0,0,2,0,"295,039"
,,New Brunswick,6,1,1,0,0,0,,,3,5,"58,691"
,,Newton,2,0,0,0,0,0,0,0,2,0,"7,963"
,,North Plainfield,1,0,0,0,0,0,1,0,0,0,"22,160"
,,Paramus,3,1,0,0,0,0,1,0,0,3,"27,132"
,,Passaic,0,1,0,0,0,0,0,,0,1,"72,223"
,,Point Pleasant Beach,2,0,0,0,0,0,,0,2,0,"4,794"
,,Princeton2,14,1,1,0,0,0,7,2,3,2,"32,436"
,,Ringwood2,2,0,1,0,0,0,0,0,0,2,"12,659"
,,Roseland2,1,1,0,0,0,0,,0,0,1,"6,066"
,,Roxbury Township,1,0,0,0,0,0,0,0,0,1,"23,676"
,,Secaucus,4,3,0,0,0,0,2,1,4,0,"23,102"
,,South Amboy2,2,1,0,0,0,0,0,0,1,1,"9,536"
,,South Brunswick Township,4,0,0,0,0,0,2,1,1,0,"47,479"
,,South Orange Village,1,0,0,0,0,0,,,,1,"17,420"
,,Sparta Township,3,1,2,0,0,0,0,3,2,1,"18,503"
,,"Springfield Township, Union County",1,0,0,0,0,0,1,0,0,0,"18,285"
,,Vernon Township,1,0,0,0,0,0,0,1,0,0,"21,715"
,,Westwood,1,0,0,0,0,0,1,0,0,0,"11,495"
,,Woodland Park,1,0,0,0,0,0,0,0,1,0,"13,278"
,,Wyckoff Township,1,0,0,0,0,0,1,0,0,0,"17,589"
,Universities and Colleges,,3,0,1,0,0,0,,,,,
,,"Rutgers University, New Brunswick",3,0,0,0,0,0,1,0,0,2,"56,178"
,,Stockton University,0,0,1,0,0,0,0,0,0,1,"11,925"
,Other Agencies,,5,5,2,0,0,0,,,,,
,,New Jersey Transit Police2,3,3,2,0,0,0,,,5,2,
,,Port Authority of New York and New Jersey2,2,2,0,0,0,0,0,2,1,0,
New Mexico,Total,,33,11,7,2,0,1,,,,,
,Cities,,28,10,5,2,0,1,,,,,
,,Albuquerque2,23,6,4,2,0,1,4,11,8,8,"564,147"
,,Carlsbad,1,0,0,0,0,0,0,0,1,0,"30,029"
,,Gallup,0,1,0,0,0,0,1,0,0,0,"21,200"
,,Las Cruces,4,3,1,0,0,0,1,0,6,1,"105,805"
,Universities and Colleges,,1,0,0,0,0,0,,,,,
,,New Mexico State University,1,0,0,0,0,0,0,0,0,1,"16,064"
,Metropolitan Counties,,4,0,2,0,0,0,,,,,
,,Bernalillo2,4,0,2,0,0,0,0,3,1,1,
,Nonmetropolitan Counties,,0,1,0,0,0,0,,,,,
,,Sierra,0,1,0,0,0,0,1,,,,
New York,Total,,32,21,15,0,2,1,,,,,
,Cities,,27,20,10,0,2,1,,,,,
,,Bethlehem Town2,2,0,0,0,0,0,,0,0,1,"34,928"
,,Brighton Town,1,2,0,0,0,0,0,2,1,0,"35,689"
,,Buffalo2,4,2,5,0,2,0,3,3,2,3,"253,809"
,,Clarkstown Town2,0,5,0,0,0,0,0,1,1,1,"80,188"
,,Colonie Town,2,1,0,0,0,0,1,2,0,0,"78,364"
,,Endicott Village,0,1,0,0,0,0,1,0,0,0,"12,335"
,,Fort Edward Village,1,0,0,0,0,0,,1,0,0,"3,223"
,,Greece Town,0,0,2,0,0,0,0,0,2,0,"95,202"
,,Greenburgh Town2,3,1,0,0,0,0,0,0,2,1,"44,483"
,,Hudson2,2,0,0,0,0,0,1,0,0,0,"5,952"
,,Jamestown,2,0,0,0,0,0,0,0,2,0,"28,649"
,,Lloyd Town,1,0,0,0,0,0,0,0,0,1,"10,665"
,,New Rochelle,3,1,0,0,0,0,1,0,2,1,"81,367"
,,Niagara Falls,0,1,0,0,0,0,0,0,1,0,"47,139"
,,Orangetown Town,0,1,0,0,0,0,0,0,0,1,"37,135"
,,Oswego City2,2,0,0,0,0,0,0,1,0,0,"17,132"
,,Poughkeepsie Town,1,1,0,0,0,0,0,1,1,0,"38,808"
,,Saugerties Town,0,0,1,0,0,0,0,0,0,1,"18,954"
,,Schenectady,0,0,1,0,0,0,0,0,0,1,"65,140"
,,Spring Valley Village,0,1,0,0,0,1,0,1,1,0,"32,340"
,,Utica,0,0,1,0,0,0,0,1,0,0,"58,965"
,,Vestal Town,1,0,0,0,0,0,0,0,1,0,"28,843"
,,Watertown,1,0,0,0,0,0,1,0,0,0,"24,091"
,,Yonkers2,1,2,0,0,0,0,1,1,0,0,"200,397"
,,Yorktown Town,0,1,0,0,0,0,1,0,0,0,"35,970"
,Universities and Colleges,,1,0,1,0,0,0,,,,,
,,Cornell University,0,0,1,0,0,0,0,0,0,1,"24,594"
,,"State University of New York Police, Buffalo",1,0,0,0,0,0,,,,1,"35,509"
,Metropolitan Counties,,4,0,3,0,0,0,,,,,
,,Broome,0,0,1,0,0,0,0,1,0,0,
,,Jefferson2,2,0,0,0,0,0,1,0,0,0,
,,Monroe,2,0,1,0,0,0,1,1,0,1,
,,Rockland,0,0,1,0,0,0,0,0,1,0,
,Nonmetropolitan Counties,,0,1,1,0,0,0,,,,,
,,Chautauqua,0,0,1,0,0,0,1,0,0,0,
,,Genesee,0,1,0,0,0,0,0,1,0,0,
North Carolina,Total,,180,62,36,7,2,3,,,,,
,Cities,,130,29,24,3,1,2,,,,,
,,Asheboro,0,1,0,0,0,0,1,0,0,0,"26,082"
,,Asheville,5,0,3,0,0,0,0,3,2,3,"93,855"
,,Boone2,2,0,1,0,0,0,0,1,0,1,"20,321"
,,Brevard,1,0,0,0,0,0,1,0,0,0,"7,922"
,,Bryson City,1,0,0,0,0,0,0,0,1,0,"1,445"
,,Burnsville,0,1,0,0,0,0,1,0,0,,"1,638"
,,Cary,2,0,0,0,0,0,0,0,2,0,"177,735"
,,Chapel Hill,1,0,0,0,0,0,0,1,0,0,"64,388"
,,Charlotte-Mecklenburg2,12,1,5,0,0,0,4,4,3,5,"956,282"
,,Concord,2,0,0,1,0,0,1,0,2,0,"100,631"
,,Cornelius,1,0,0,0,0,0,0,0,0,1,"31,453"
,,Dallas,0,2,0,0,0,1,1,2,0,0,"4,891"
,,Durham2,8,0,0,0,0,1,3,2,3,0,"291,962"
,,Elizabeth City,1,0,0,0,0,0,0,1,0,0,"17,948"
,,Erwin,0,1,0,0,0,0,0,1,0,0,"5,270"
,,Fayetteville2,4,3,1,0,0,0,2,3,0,2,"212,047"
,,Fletcher,1,1,0,0,0,0,1,0,0,1,"8,573"
,,Franklin,0,1,0,0,0,0,0,0,0,1,"4,145"
,,Gastonia,4,1,0,0,0,0,1,2,2,0,"78,260"
,,Greensboro,9,2,2,1,0,0,0,9,3,2,"300,865"
,,Greenville,1,0,0,0,0,0,1,0,0,0,"95,815"
,,Hendersonville,2,0,0,0,0,0,0,1,1,0,"14,351"
,,Hickory,4,0,0,0,0,0,2,0,1,1,"41,604"
,,High Point,1,0,0,0,0,0,0,1,0,0,"114,492"
,,Jacksonville,0,0,2,0,0,0,0,0,2,0,"76,130"
,,Kernersville,2,0,0,0,0,0,0,0,1,1,"25,074"
,,Long View,0,0,1,0,0,0,1,0,0,0,"4,959"
,,Lumberton,0,7,0,0,0,0,1,0,3,3,"20,109"
,,Matthews2,2,0,1,0,0,0,1,0,1,0,"34,438"
,,Mint Hill,1,0,1,0,0,0,0,2,0,0,"28,701"
,,Monroe,1,0,0,0,0,0,1,0,0,0,"35,948"
,,Mooresville,2,0,1,0,0,0,0,0,2,1,"40,560"
,,Morehead City,1,0,0,0,0,0,0,1,0,0,"9,774"
,,Murphy,1,0,0,0,0,0,0,0,0,1,"1,672"
,,Newport2,3,0,0,0,0,0,0,2,0,0,"4,691"
,,Oak Island,1,0,0,0,0,0,0,1,0,0,"8,955"
,,Pinebluff,0,1,0,0,0,0,0,0,1,0,"1,686"
,,Pinehurst2,1,1,1,0,0,0,1,1,0,0,"17,253"
,,Pineville,0,1,0,0,0,0,0,0,0,1,"9,371"
,,Pittsboro2,2,0,0,0,0,0,1,0,0,0,"4,491"
,,Raeford,1,0,0,0,0,0,0,0,0,1,"4,987"
,,Raleigh2,30,0,3,0,1,0,6,9,5,12,"481,823"
,,Reidsville,4,0,0,0,0,0,3,0,1,0,"13,948"
,,Sharpsburg,0,1,0,0,0,0,0,1,0,0,"2,017"
,,Shelby,1,0,0,0,0,0,0,1,0,0,"20,128"
,,Smithfield,1,0,0,0,0,0,0,0,0,1,"13,581"
,,Stallings,2,0,0,0,0,0,0,1,1,0,"16,746"
,,Statesville,1,0,1,0,0,0,0,2,0,0,"28,420"
,,Sylva,0,2,0,0,0,0,0,0,0,2,"2,757"
,,Thomasville,1,0,0,0,0,0,0,0,0,1,"26,704"
,,Valdese,0,0,0,1,0,0,0,0,0,1,"4,402"
,,Wake Forest,1,0,0,0,0,0,0,0,0,1,"49,457"
,,West Jefferson,0,1,0,0,0,0,0,1,0,0,"1,311"
,,Williamston,0,1,0,0,0,0,0,0,0,1,"5,072"
,,Wilmington2,4,0,0,0,0,0,0,1,1,1,"126,759"
,,Wilson,1,0,0,0,0,0,0,1,0,0,"49,507"
,,Winston-Salem,4,0,1,0,0,0,2,2,1,0,"249,998"
,Universities and Colleges,,5,0,2,0,0,0,,,,,
,,East Carolina University,1,0,0,0,0,0,0,0,0,1,"31,962"
,,Fayetteville State University,0,0,2,0,0,0,0,0,1,1,"8,376"
,,University of North Carolina:,,,,,,,,,,,
,,Chapel Hill,2,0,0,0,0,0,0,0,1,1,"32,160"
,,Wilmington,1,0,0,0,0,0,0,0,1,0,"20,367"
,,Western Carolina University,1,0,0,0,0,0,0,0,1,0,"13,783"
,Metropolitan Counties,,33,15,8,4,0,0,,,,,
,,Buncombe,3,1,1,0,0,0,0,1,1,3,
,,Burke,1,0,0,0,0,0,1,0,0,0,
,,Caldwell,1,0,0,0,0,0,0,1,0,0,
,,Camden,1,0,0,0,0,0,1,0,0,0,
,,Chatham2,2,0,0,3,0,0,1,0,0,2,
,,Davidson,1,0,0,0,0,0,0,0,1,0,
,,Forsyth,3,0,0,0,0,0,0,0,2,1,
,,Gaston County Police Department,2,0,0,0,0,0,0,1,0,1,
,,Guilford,2,0,2,0,0,0,0,2,1,1,
,,Harnett2,5,0,0,0,0,0,1,2,0,1,
,,Haywood,2,1,0,0,0,0,0,2,1,0,
,,Henderson,1,8,0,0,0,0,2,0,3,4,
,,Johnston,0,0,1,0,0,0,0,0,1,0,
,,Madison,0,1,0,0,0,0,0,1,0,0,
,,New Hanover,1,0,0,0,0,0,0,0,0,1,
,,Onslow,0,0,1,0,0,0,1,0,,,
,,Orange,1,0,0,0,0,0,1,0,0,0,
,,Pamlico,0,0,0,1,0,0,0,1,0,0,
,,Person,1,1,0,0,0,0,1,0,1,0,
,,Pitt,1,0,0,0,0,0,0,0,1,0,
,,Randolph,0,3,0,0,0,0,2,1,0,0,
,,Union,5,0,3,0,0,0,0,1,2,5,
,Nonmetropolitan Counties,,10,17,2,0,0,1,,,,,
,,Carteret,0,0,1,0,0,0,0,0,1,0,
,,Caswell,0,1,0,0,0,0,0,0,0,1,
,,Cleveland,1,0,0,0,0,0,0,0,0,1,
,,Duplin,0,2,0,0,0,0,0,0,0,2,
,,Halifax,0,2,0,0,0,0,0,0,1,1,
,,Montgomery,0,1,0,0,0,0,0,0,1,0,
,,Moore,0,1,1,0,0,0,1,0,0,1,
,,Richmond2,6,6,0,0,0,0,5,5,0,1,
,,Surry,0,1,0,0,0,0,0,0,1,0,
,,Swain,1,1,0,0,0,1,0,2,0,1,
,,Vance,1,0,0,0,0,0,1,0,0,0,
,,Warren,0,1,0,0,0,0,1,0,0,0,
,,Watauga2,1,1,0,0,0,0,0,0,1,0,
,Other Agencies,,2,1,0,0,1,0,,,,,
,,Moore County Schools,1,0,0,0,0,0,0,0,0,1,
,,State Capitol Police,1,0,0,0,0,0,0,1,0,0,
,,University of North Carolina Hospitals,0,1,0,0,1,0,1,0,1,0,
North Dakota,Total,,29,2,8,0,0,0,,,,,
,Cities,,15,1,8,0,0,0,,,,,
,,Bismarck,2,0,5,0,0,0,4,1,2,0,"75,396"
,,Dickinson,1,0,0,0,0,0,0,0,0,1,"24,179"
,,Fargo2,5,0,1,0,0,0,0,0,2,3,"127,313"
,,Lincoln,0,0,1,0,0,0,0,0,0,1,"4,052"
,,Mandan,4,0,1,0,0,0,2,1,0,2,"23,292"
,,Valley City2,3,0,0,0,0,0,1,1,0,0,"6,268"
,,Williston,0,1,0,0,0,0,0,1,0,0,"31,680"
,Metropolitan Counties,,1,0,0,0,0,0,,,,,
,,Grand Forks,1,0,0,0,0,0,0,0,0,1,
,Nonmetropolitan Counties,,2,1,0,0,0,0,,,,,
,,Golden Valley,0,1,0,0,0,0,0,0,1,0,
,,Pembina,2,0,0,0,0,0,1,1,0,0,
,Tribal Agencies,,11,0,0,0,0,0,,,,,
,,Turtle Mountain Agency,11,0,0,0,0,0,4,6,1,0,
Ohio,Total,,299,71,68,44,4,41,,,,,
,Cities,,245,54,55,40,1,37,,,,,
,,Akron2,8,5,1,2,0,7,0,7,9,6,"195,701"
,,Amberley Village,1,0,0,0,0,0,0,0,1,0,"3,538"
,,Arcanum,0,0,0,0,0,1,1,0,0,0,"1,993"
,,Archbold,0,0,0,1,0,0,1,0,0,0,"4,286"
,,Ashland,0,1,0,1,0,0,0,0,0,2,"19,919"
,,Austintown,2,0,0,0,0,0,1,1,0,0,"34,472"
,,Barberton2,4,0,0,0,0,0,0,1,1,0,"25,746"
,,Bay Village,1,0,0,0,0,0,0,0,0,1,"15,154"
,,Beaver Township,1,0,0,0,0,0,1,0,0,0,"6,321"
,,Blue Ash,2,0,0,0,0,0,0,1,1,0,"12,525"
,,Boardman,4,0,0,0,0,0,0,1,2,1,"38,377"
,,Canton,3,0,0,0,0,0,2,1,0,0,"69,623"
,,Carrollton,1,0,0,0,0,0,,,0,1,"2,995"
,,Chillicothe2,1,3,2,0,0,1,2,0,4,0,"21,622"
,,Cincinnati2,10,0,0,0,0,0,0,3,4,2,"305,308"
,,Circleville,2,0,0,0,0,0,0,1,1,0,"14,226"
,,Clayton,1,0,0,0,0,0,0,1,0,0,"13,232"
,,Cleveland2,40,11,6,5,0,18,25,22,21,6,"379,313"
,,Colerain Township,0,0,0,2,0,0,1,0,1,0,"59,223"
,,Columbus2,38,11,15,2,0,4,23,16,17,11,"916,001"
,,Dayton,1,0,0,0,0,0,0,1,0,0,"139,671"
,,Defiance,1,0,1,0,0,0,1,1,0,0,"16,415"
,,Delaware,0,0,0,0,0,1,,,1,0,"43,469"
,,Delhi Township,1,0,1,0,0,0,0,2,0,0,"29,785"
,,Dover,1,0,0,0,0,0,0,0,0,1,"12,676"
,,East Cleveland,15,1,0,0,0,0,,3,1,12,"16,810"
,,East Palestine,1,0,1,0,0,0,1,1,0,0,"4,350"
,,Elyria,4,0,0,0,0,0,2,1,1,0,"53,809"
,,Fairborn,1,0,0,0,0,0,0,1,0,0,"34,076"
,,Findlay,0,0,0,1,0,0,1,0,0,0,"40,803"
,,Gahanna,4,0,0,0,0,0,2,0,2,0,"35,765"
,,Garfield Heights2,5,1,2,1,0,0,0,4,3,1,"27,296"
,,"Goshen Township, Clermont County",1,0,0,0,0,0,0,0,0,1,"16,498"
,,Grove City,1,1,2,0,0,1,0,2,2,1,"42,992"
,,Heath,0,0,1,0,0,0,0,1,0,0,"11,111"
,,Hilliard,1,0,0,0,0,0,0,1,0,0,"37,776"
,,Hillsboro,0,0,1,0,1,0,0,1,1,0,"6,576"
,,Holland,0,1,1,0,0,0,1,1,0,0,"1,682"
,,Hudson,0,0,1,1,0,0,0,0,1,1,"22,170"
,,"Jackson Township, Stark County",3,0,1,0,0,0,3,0,1,0,"40,215"
,,Jamestown,1,0,0,0,0,0,0,0,0,1,"2,157"
,,Lakewood,1,0,0,0,0,0,1,0,0,0,"49,404"
,,Lancaster,2,0,0,0,0,0,0,1,0,1,"41,152"
,,Lawrence Township2,0,2,0,0,0,0,0,1,0,0,"8,275"
,,Lima,3,1,1,7,0,0,4,3,3,2,"36,233"
,,Logan,0,1,1,0,0,0,0,1,0,1,"6,918"
,,Lorain,1,0,0,0,0,0,0,0,0,1,"63,859"
,,Lyndhurst,1,0,0,0,0,0,0,1,0,0,"13,258"
,,Mansfield2,0,0,3,0,0,0,0,2,0,0,"45,971"
,,Marietta,2,0,0,0,0,0,0,0,2,0,"13,295"
,,Mason,0,1,0,0,0,2,1,1,0,1,"34,660"
